No,Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
592,bmg2019ibhq,2019-04-25T13:17:00.923013Z,1.239765048,120.1064987,2.739091436,MLv,10,6,267.6103897,"Minahassa Peninsula, Sulawesi",BMKG
593,bmg2019ibhj,2019-04-25T13:08:58.812048Z,-2.060120106,122.5871048,3.55582576,MLv,10,14,96.98445892,"Sulawesi, Indonesia",BMKG
594,bmg2019ibgf,2019-04-25T12:33:55.405315Z,-1.865559697,122.6064835,3.628028992,MLv,18,19,69.53562927,"Sulawesi, Indonesia",BMKG
595,bmg2019ibbg,2019-04-25T10:03:47.080024Z,-0.1235154048,123.9251785,3.670722693,MLv,21,9,123.6227875,"Minahassa Peninsula, Sulawesi",BMKG
596,bmg2019iazw,2019-04-25T09:21:32.02948Z,-1.9306072,122.5180435,2.966327184,MLv,10,6,233.9297085,"Sulawesi, Indonesia",BMKG
597,bmg2019iaxo,2019-04-25T08:11:45.291097Z,-4.194239616,122.3302383,3.371371137,MLv,10,11,118.6546974,"Sulawesi, Indonesia",BMKG
598,bmg2019iavr,2019-04-25T07:14:05.377943Z,-1.850935102,122.6039581,2.906223612,MLv,10,6,221.5888033,"Sulawesi, Indonesia",BMKG
599,bmg2019iauy,2019-04-25T06:51:56.449171Z,-1.707975984,122.5756989,2.598757263,MLv,10,6,227.7328873,"Sulawesi, Indonesia",BMKG
600,bmg2019iaus,2019-04-25T06:45:24.346525Z,-2.145065784,122.7642822,2.519209232,MLv,10,5,258.0630457,"Sulawesi, Indonesia",BMKG
601,bmg2019iasr,2019-04-25T05:43:31.617766Z,-2.066316366,122.5092392,2.551347017,MLv,10,5,239.6807203,"Sulawesi, Indonesia",BMKG
602,bmg2019iarb,2019-04-25T04:54:49.96126Z,-0.368321687,124.1029587,3.232558783,MLv,23,12,104.7244263,Southern Molucca Sea,BMKG
603,bmg2019iaoe,2019-04-25T03:26:21.762667Z,-3.807733297,119.8188553,2.02821267,MLv,28,7,202.1907387,"Sulawesi, Indonesia",BMKG
604,bmg2019iaee,2019-04-24T22:24:06.426737Z,-2.214649439,122.8357162,3.251008515,MLv,10,12,180.3916321,"Sulawesi, Indonesia",BMKG
605,bmg2019iabp,2019-04-24T21:05:04.087083Z,-2.076653004,122.5337067,3.47098648,MLv,10,16,97.56596375,"Sulawesi, Indonesia",BMKG
606,bmg2019iabk,2019-04-24T20:59:44.657934Z,-1.940734744,122.5783997,3.155237526,MLv,10,11,150.9408417,"Sulawesi, Indonesia",BMKG
607,bmg2019hzyh,2019-04-24T19:25:30.196187Z,-1.874969244,122.5555344,3.478098725,MLv,10,20,73.05011749,"Sulawesi, Indonesia",BMKG
608,bmg2019hzwf,2019-04-24T18:22:44.209621Z,-1.828836679,122.5808258,4.873435833,mb,23,68,29.33915424,"Sulawesi, Indonesia",BMKG
609,bmg2019hzsv,2019-04-24T16:39:56.098954Z,-0.1230641007,123.5074234,3.191436124,MLv,105,12,100.0687752,"Minahassa Peninsula, Sulawesi",BMKG
610,bmg2019hyyv,2019-04-24T06:32:57.84007Z,-2.114769936,122.6799545,3.316323302,MLv,10,8,232.7119684,"Sulawesi, Indonesia",BMKG
611,bmg2019hywo,2019-04-24T05:24:48.556895Z,-2.03506422,122.7413177,3.103880869,MLv,10,5,253.3664738,"Sulawesi, Indonesia",BMKG
612,bmg2019hyjf,2019-04-23T22:40:22.087881Z,-2.348441124,120.9749756,3.4024911,MLv,10,13,141.866333,"Sulawesi, Indonesia",BMKG
613,bmg2019hyir,2019-04-23T22:24:16.527802Z,-1.859594822,122.5758057,3.313430706,MLv,10,8,219.6587296,"Sulawesi, Indonesia",BMKG
614,bmg2019hydw,2019-04-23T19:57:48.693233Z,-1.971337676,122.6595993,2.580056677,MLv,10,5,245.6885681,"Sulawesi, Indonesia",BMKG
615,bmg2019hydc,2019-04-23T19:34:33.761064Z,-1.927048087,122.7092285,2.232070858,MLv,10,5,247.7376595,"Sulawesi, Indonesia",BMKG
616,bmg2019hycs,2019-04-23T19:23:13.810941Z,-2.193953037,121.4487381,2.679812512,MLv,10,7,190.3924026,"Sulawesi, Indonesia",BMKG
617,bmg2019hycb,2019-04-23T19:03:33.001837Z,-2.434715271,120.7866745,4.120240591,MLv,10,21,87.55084229,"Sulawesi, Indonesia",BMKG
618,bmg2019hyca,2019-04-23T19:02:18.095729Z,-1.767520308,122.6483841,4.03712396,MLv,47,12,95.97618103,"Sulawesi, Indonesia",BMKG
619,bmg2019hyav,2019-04-23T18:25:22.185079Z,-0.007350628264,123.3005371,3.014898445,MLv,129,12,115.8020706,"Minahassa Peninsula, Sulawesi",BMKG
620,bmg2019hyah,2019-04-23T18:09:29.946332Z,-2.118056059,122.6184006,3.009292982,MLv,10,7,228.9640427,"Sulawesi, Indonesia",BMKG
621,bmg2019hxwv,2019-04-23T16:24:57.227833Z,-1.208884597,119.7685776,3.16192516,MLv,10,11,164.2939343,"Sulawesi, Indonesia",BMKG
622,bmg2019hxwp,2019-04-23T16:17:29.605691Z,-1.986108184,122.7043686,3.498925982,MLv,17,10,91.03382874,"Sulawesi, Indonesia",BMKG
623,bmg2019hxto,2019-04-23T14:45:12.404365Z,-2.023212671,122.5232773,2.473652668,MLv,10,5,238.6014938,"Sulawesi, Indonesia",BMKG
624,bmg2019hxtk,2019-04-23T14:41:13.855944Z,-1.930151701,122.5727997,2.947286802,MLv,10,6,237.8397131,"Sulawesi, Indonesia",BMKG
625,bmg2019hxod,2019-04-23T12:01:30.895294Z,-2.24898243,122.3623962,2.616804649,MLv,10,5,240.4088497,"Sulawesi, Indonesia",BMKG
626,bmg2019hwxg,2019-04-23T03:29:06.64645Z,-3.444047213,119.8810349,2.906740659,MLv,10,8,141.080761,"Sulawesi, Indonesia",BMKG
627,bmg2019hwqr,2019-04-23T00:10:05.707487Z,-0.1519672275,124.7040482,3.975690117,MLv,10,18,81.6056366,Southern Molucca Sea,BMKG
628,bmg2019hwpo,2019-04-22T23:36:39.893934Z,-1.978948951,122.7007828,3.375522838,MLv,10,7,178.0142207,"Sulawesi, Indonesia",BMKG
629,bmg2019hwmt,2019-04-22T22:11:26.100143Z,0.4903503954,125.5610504,3.102140015,MLv,27,9,102.6372986,Northern Molucca Sea,BMKG
630,bmg2019hwmo,2019-04-22T22:05:45.345753Z,-1.988544464,122.6783524,2.755688629,MLv,10,6,247.6096292,"Sulawesi, Indonesia",BMKG
631,bmg2019hwmj,2019-04-22T21:59:11.715163Z,-1.983594298,122.4382782,2.715277815,MLv,10,6,231.1131382,"Sulawesi, Indonesia",BMKG
632,bmg2019hwme,2019-04-22T21:53:02.29772Z,0.4174737334,125.2888718,3.312940199,MLv,10,12,75.98156738,Northern Molucca Sea,BMKG
633,bmg2019hwly,2019-04-22T21:43:57.283646Z,-2.138647079,122.6192856,2.610155295,MLv,10,6,249.3612151,"Sulawesi, Indonesia",BMKG
634,bmg2019hwjm,2019-04-22T20:31:51.484045Z,-2.309265375,122.5298233,3.300317869,MLv,36,9,166.005723,"Sulawesi, Indonesia",BMKG
635,bmg2019hwfp,2019-04-22T18:33:39.353271Z,-1.941709638,122.7993698,3.430582386,MLv,10,9,211.0536461,"Sulawesi, Indonesia",BMKG
636,bmg2019hwdt,2019-04-22T17:37:48.73026Z,0.3670456409,120.439949,2.922554137,MLv,69,11,117.9205837,"Minahassa Peninsula, Sulawesi",BMKG
637,bmg2019hvxd,2019-04-22T14:17:12.939099Z,-1.946286559,122.541687,3.388817684,MLv,10,9,163.4225416,"Sulawesi, Indonesia",BMKG
638,bmg2019hvwh,2019-04-22T13:52:17.071633Z,-1.845171213,122.5437927,4.534215968,MLv,10,36,55.27541351,"Sulawesi, Indonesia",BMKG
639,bmg2019hvor,2019-04-22T10:01:16.382987Z,-1.976835608,122.5368729,3.799925858,MLv,30,18,86.34524536,"Sulawesi, Indonesia",BMKG
640,bmg2019hvmw,2019-04-22T09:06:25.699543Z,-1.885373473,122.5536194,4.29737923,MLv,10,24,73.14492798,"Sulawesi, Indonesia",BMKG
641,bmg2019hvfw,2019-04-22T05:33:59.090937Z,-1.947714925,122.4873886,3.12216647,MLv,12,11,84.51013184,"Sulawesi, Indonesia",BMKG
642,bmg2019hvap,2019-04-22T02:54:53.671771Z,-0.6193841696,121.6555099,3.589525696,MLv,11,17,86.72330475,"Minahassa Peninsula, Sulawesi",BMKG
643,bmg2019huyr,2019-04-22T01:56:01.888401Z,-1.837558508,122.68647,3.489771609,MLv,27,14,88.11562347,"Sulawesi, Indonesia",BMKG
644,bmg2019huxw,2019-04-22T01:32:03.874836Z,-2.015308619,122.5738373,2.995194058,MLv,10,8,167.0914211,"Sulawesi, Indonesia",BMKG
645,bmg2019hutv,2019-04-21T23:28:48.443652Z,-2.001950264,123.0878448,2.789485974,MLv,26,5,165.5709076,"Sulawesi, Indonesia",BMKG
646,bmg2019huts,2019-04-21T23:25:26.305391Z,-2.030062437,122.5226898,2.761236083,MLv,29,7,162.7238388,"Sulawesi, Indonesia",BMKG
647,bmg2019hume,2019-04-21T19:37:21.955655Z,-0.09917141497,123.375473,4.141365702,MLv,123,28,81.69469452,"Minahassa Peninsula, Sulawesi",BMKG
648,bmg2019hukx,2019-04-21T18:58:34.816059Z,-1.924399972,122.5069122,2.953541544,MLv,10,15,113.4714737,"Sulawesi, Indonesia",BMKG
649,bmg2019hudt,2019-04-21T15:21:45.304104Z,-0.08149508387,123.2535095,2.979763973,MLv,123,13,101.9096336,"Minahassa Peninsula, Sulawesi",BMKG
650,bmg2019hubx,2019-04-21T14:25:51.811769Z,-2.007565737,122.6153107,2.885649382,MLv,10,9,162.5083542,"Sulawesi, Indonesia",BMKG
651,bmg2019hubh,2019-04-21T14:06:44.788399Z,-2.199276447,122.4514694,3.106505988,MLv,10,9,170.454834,"Sulawesi, Indonesia",BMKG
652,bmg2019huaz,2019-04-21T13:58:07.094594Z,-1.953726411,122.6246948,3.027766305,MLv,10,10,143.2431793,"Sulawesi, Indonesia",BMKG
653,bmg2019huan,2019-04-21T13:43:42.059246Z,-2.025004625,122.4982758,2.759801307,MLv,10,8,162.2422028,"Sulawesi, Indonesia",BMKG
654,bmg2019htzf,2019-04-21T13:04:14.209457Z,-1.930007458,122.5333786,3.246172102,MLv,10,12,141.6977081,"Sulawesi, Indonesia",BMKG
655,bmg2019http,2019-04-21T10:15:52.894643Z,-1.872995496,122.4965897,3.663917493,MLv,16,14,194.9882584,"Sulawesi, Indonesia",BMKG
656,bmg2019htnd,2019-04-21T06:57:42.471567Z,-1.940026999,122.5899124,4.389724391,MLv,10,21,100.5001221,"Sulawesi, Indonesia",BMKG
657,bmg2019htim,2019-04-21T04:37:34.215132Z,-1.969679236,122.5748901,2.881950357,MLv,10,6,239.6985521,"Sulawesi, Indonesia",BMKG
658,bmg2019htfd,2019-04-21T02:55:25.861641Z,-1.832456589,122.5529022,4.791210293,MLv,10,31,54.15490723,"Sulawesi, Indonesia",BMKG
659,bmg2019htei,2019-04-21T02:31:38.508333Z,-1.988831401,122.5889053,2.702636753,MLv,10,5,241.4724331,"Sulawesi, Indonesia",BMKG
660,bmg2019htdj,2019-04-21T02:01:52.514214Z,-0.6198816299,123.4283905,3.292313289,MLv,10,9,172.8394852,"Minahassa Peninsula, Sulawesi",BMKG
661,bmg2019htdd,2019-04-21T01:54:38.918335Z,-1.880911112,122.6558075,3.58674983,MLv,10,9,114.0271759,"Sulawesi, Indonesia",BMKG
662,bmg2019htcr,2019-04-21T01:41:26.890814Z,-1.950692654,122.4205475,2.501545498,MLv,10,6,228.1995945,"Sulawesi, Indonesia",BMKG
663,bmg2019hsxk,2019-04-20T23:01:12.957554Z,-1.961920619,122.4650116,3.580995685,MLv,10,13,184.4901962,"Sulawesi, Indonesia",BMKG
664,bmg2019hswq,2019-04-20T22:37:42.392647Z,-2.202399015,122.3802338,3.105147337,MLv,16,7,227.5569859,"Sulawesi, Indonesia",BMKG
665,bmg2019hsvz,2019-04-20T22:18:16.403361Z,-2.380166054,120.5416946,2.839720642,MLv,10,7,180.1589928,"Sulawesi, Indonesia",BMKG
666,bmg2019hsvo,2019-04-20T22:05:24.370009Z,-1.928527594,122.5913467,2.720934473,MLv,10,5,222.70222,"Sulawesi, Indonesia",BMKG
667,bmg2019hsve,2019-04-20T21:53:29.229293Z,-2.103964567,122.3223801,3.21315268,MLv,10,9,210.9347019,"Sulawesi, Indonesia",BMKG
668,bmg2019hsnk,2019-04-20T17:58:20.833992Z,-4.426381111,124.0201797,4.028917865,MLv,29,28,89.62659454,Banda Sea,BMKG
669,bmg2019hrxm,2019-04-20T09:55:46.353494Z,-2.241501808,122.3016739,2.765217755,MLv,17,7,177.1677284,"Sulawesi, Indonesia",BMKG
670,bmg2019hrxj,2019-04-20T09:51:45.332816Z,-2.033999681,121.9180603,2.21592355,MLv,10,4,203.6509132,"Sulawesi, Indonesia",BMKG
671,bmg2019hrsz,2019-04-20T07:38:41.224932Z,-2.161818504,122.916008,3.884319884,MLv,16,11,209.9629345,"Sulawesi, Indonesia",BMKG
672,bmg2019hrjp,2019-04-20T02:53:31.64678Z,-2.086538553,121.4927216,3.695210321,MLv,10,19,124.6798172,"Sulawesi, Indonesia",BMKG
673,bmg2019hrjo,2019-04-20T02:53:29.401374Z,-2.238041639,121.5437317,3.778932335,MLv,10,10,200.3749886,"Sulawesi, Indonesia",BMKG
674,bmg2019hrfr,2019-04-20T00:55:37.942065Z,-1.958777905,122.57164,4.943261901,M,12,79,32.65738201,"Sulawesi, Indonesia",BMKG
675,bmg2019hrfl,2019-04-20T00:48:42.279973Z,-2.299323797,122.971344,3.425897074,MLv,51,13,108.617691,"Sulawesi, Indonesia",BMKG
676,bmg2019hrel,2019-04-20T00:18:35.067082Z,-1.852290988,122.5296326,3.14214931,MLv,23,10,165.601223,"Sulawesi, Indonesia",BMKG
677,bmg2019hrct,2019-04-19T23:27:25.276255Z,-1.983102322,122.5564041,3.419539362,MLv,10,9,196.1926308,"Sulawesi, Indonesia",BMKG
678,bmg2019hrbo,2019-04-19T22:51:32.634512Z,-1.482785225,122.4885788,3.230486352,MLv,95,11,177.9275742,"Sulawesi, Indonesia",BMKG
679,bmg2019hrat,2019-04-19T22:26:01.29215Z,-1.534261823,122.7066345,3.498748684,MLv,57,11,192.2582207,"Sulawesi, Indonesia",BMKG
680,bmg2019hqws,2019-04-19T20:24:39.840286Z,-1.90530324,122.7717438,3.503520666,MLv,10,18,90.61302948,"Sulawesi, Indonesia",BMKG
681,bmg2019hqvx,2019-04-19T19:59:44.471913Z,-2.292028904,122.6559525,3.350957315,MLv,10,15,95.6047821,"Sulawesi, Indonesia",BMKG
682,bmg2019hqtw,2019-04-19T18:57:22.210808Z,-2.151214123,122.6399384,2.811732722,MLv,10,8,243.2829776,"Sulawesi, Indonesia",BMKG
683,bmg2019hqth,2019-04-19T18:40:17.987708Z,-1.957865477,122.6181488,3.087830632,MLv,29,13,89.16429901,"Sulawesi, Indonesia",BMKG
684,bmg2019hqpv,2019-04-19T16:54:57.950915Z,-1.9037956,122.6040878,2.67499391,MLv,10,7,157.5831604,"Sulawesi, Indonesia",BMKG
685,bmg2019hqob,2019-04-19T16:02:01.207645Z,-1.915942907,122.5873566,3.295098084,MLv,14,13,110.3238449,"Sulawesi, Indonesia",BMKG
686,bmg2019hqnf,2019-04-19T15:36:29.828313Z,-1.581444263,122.4142609,2.684438902,MLv,48,8,160.2979202,"Sulawesi, Indonesia",BMKG
687,bmg2019hqkx,2019-04-19T14:25:52.427357Z,-0.2384745628,123.3853226,4.02136341,MLv,127,21,97.08189392,"Minahassa Peninsula, Sulawesi",BMKG
688,bmg2019hqdc,2019-04-19T10:29:17.685961Z,-0.2001488656,123.0624542,3.34007096,MLv,82,10,110.2782211,"Minahassa Peninsula, Sulawesi",BMKG
689,bmg2019hpyv,2019-04-19T08:19:51.193095Z,-1.920729399,122.5191498,3.027087006,MLv,10,6,233.5364189,"Sulawesi, Indonesia",BMKG
690,bmg2019hpvo,2019-04-19T06:40:21.271988Z,-1.416527271,120.3328857,2.978563083,MLv,19,8,131.2957764,"Sulawesi, Indonesia",BMKG
691,bmg2019hpvl,2019-04-19T06:37:16.542879Z,-4.107115269,120.0070648,1.902773823,MLv,10,7,220.4163361,"Sulawesi, Indonesia",BMKG
692,bmg2019hpvb,2019-04-19T06:25:36.145236Z,-2.343439102,123.5690536,3.933342959,MLv,34,11,218.8111324,"Sulawesi, Indonesia",BMKG
693,bmg2019hptu,2019-04-19T05:46:58.104812Z,-1.964353561,122.4459763,3.383236895,MLv,10,10,201.956665,"Sulawesi, Indonesia",BMKG
694,bmg2019hptf,2019-04-19T05:29:27.365833Z,-1.865178943,122.5269165,3.094123255,MLv,10,6,207.1001396,"Sulawesi, Indonesia",BMKG
695,bmg2019hpte,2019-04-19T05:26:59.007863Z,-1.372056365,119.9818802,2.771485246,MLv,10,8,135.8659973,"Sulawesi, Indonesia",BMKG
696,bmg2019hpsj,2019-04-19T05:03:18.59194Z,-1.003537774,119.8804245,2.687671866,MLv,10,6,189.0791473,"Sulawesi, Indonesia",BMKG
697,bmg2019hpot,2019-04-19T03:14:17.356345Z,-0.1876143962,123.4175186,3.580259742,MLv,113,14,87.75942993,"Minahassa Peninsula, Sulawesi",BMKG
698,bmg2019hpoh,2019-04-19T03:00:39.041784Z,-2.447019577,123.3612747,3.766924073,MLv,10,6,216.5655098,"Sulawesi, Indonesia",BMKG
699,bmg2019hplo,2019-04-19T01:37:30.6409Z,-2.040521145,122.47435,3.092765717,MLv,10,8,217.9741726,"Sulawesi, Indonesia",BMKG
700,bmg2019hpfz,2019-04-18T22:48:11.228585Z,-1.868604898,122.5630112,2.233314909,MLv,10,5,234.3558769,"Sulawesi, Indonesia",BMKG
701,bmg2019hpfq,2019-04-18T22:38:15.91058Z,-0.3888020515,123.0486603,3.161309635,MLv,83,9,176.0153656,"Minahassa Peninsula, Sulawesi",BMKG
702,bmg2019hpfe,2019-04-18T22:24:24.346236Z,-1.98133111,120.5404739,2.623673354,MLv,21,8,125.2914276,"Sulawesi, Indonesia",BMKG
703,bmg2019hpet,2019-04-18T22:11:08.30787Z,-2.057252645,122.6094742,2.738058814,MLv,10,6,245.5995312,"Sulawesi, Indonesia",BMKG
704,bmg2019hpdv,2019-04-18T21:43:27.035145Z,-2.653943062,119.2831802,2.911434438,MLv,19,10,198.113266,"Sulawesi, Indonesia",BMKG
705,bmg2019hpdu,2019-04-18T21:42:22.814182Z,-1.990532637,122.5820236,3.460354902,MLv,10,11,214.4740715,"Sulawesi, Indonesia",BMKG
706,bmg2019hpdl,2019-04-18T21:31:44.414657Z,1.659952521,125.2421951,4.317327569,M,164,45,103.2813601,Northern Molucca Sea,BMKG
707,bmg2019hpdc,2019-04-18T21:21:09.954728Z,-1.947389722,122.4611969,2.754185094,MLv,10,6,230.7884216,"Sulawesi, Indonesia",BMKG
708,bmg2019hpcy,2019-04-18T21:16:27.504236Z,-1.939236999,122.6461182,2.631113813,MLv,10,5,243.5330315,"Sulawesi, Indonesia",BMKG
709,bmg2019hpbk,2019-04-18T20:29:28.802202Z,-1.887270331,122.5391998,2.207162614,MLv,10,5,233.415802,"Sulawesi, Indonesia",BMKG
710,bmg2019hpbd,2019-04-18T20:22:07.436331Z,-1.948016763,122.5272598,2.691887661,MLv,10,5,218.7197857,"Sulawesi, Indonesia",BMKG
711,bmg2019hpat,2019-04-18T20:09:40.162421Z,-1.985095501,122.5703125,2.348532741,MLv,10,5,240.045023,"Sulawesi, Indonesia",BMKG
712,bmg2019hpah,2019-04-18T19:56:09.504225Z,-2.155819893,122.3888397,2.227269727,MLv,10,5,237.0010967,"Sulawesi, Indonesia",BMKG
713,bmg2019hpae,2019-04-18T19:53:05.332032Z,-2.101762056,122.7369995,2.994137002,MLv,10,7,255.1338917,"Sulawesi, Indonesia",BMKG
714,bmg2019hpac,2019-04-18T19:50:26.066133Z,-2.231016874,122.4604797,2.734556505,MLv,10,6,244.5184631,"Sulawesi, Indonesia",BMKG
715,bmg2019hozq,2019-04-18T19:36:30.25016Z,-1.881655097,122.5802612,2.359530586,MLv,12,5,219.3351097,"Sulawesi, Indonesia",BMKG
716,bmg2019hoyz,2019-04-18T19:16:26.499928Z,-2.134539843,122.3723297,2.117395283,MLv,10,5,234.9782028,"Sulawesi, Indonesia",BMKG
717,bmg2019hoyn,2019-04-18T19:02:29.126181Z,-2.219487667,122.4230347,2.807053353,MLv,10,6,242.0205669,"Sulawesi, Indonesia",BMKG
718,bmg2019hooi,2019-04-18T13:54:01.620943Z,-2.107442617,122.3119736,3.490792073,MLv,10,14,165.7512169,"Sulawesi, Indonesia",BMKG
719,bmg2019honw,2019-04-18T13:39:08.376562Z,-1.17874229,120.8960114,2.707682436,MLv,13,8,94.90630341,"Sulawesi, Indonesia",BMKG
720,bmg2019honl,2019-04-18T13:26:15.375496Z,-2.364467382,122.5852509,3.22057994,MLv,10,9,232.3739643,"Sulawesi, Indonesia",BMKG
721,bmg2019honb,2019-04-18T13:15:34.572959Z,-1.85236311,122.5169449,2.65541222,MLv,10,6,230.0283508,"Sulawesi, Indonesia",BMKG
722,bmg2019holg,2019-04-18T12:20:15.226387Z,-2.176364183,122.3885574,4.625001014,MLv,10,31,57.60866547,"Sulawesi, Indonesia",BMKG
723,bmg2019hokq,2019-04-18T12:02:12.772493Z,-1.839310288,122.5799637,3.294147478,MLv,10,11,188.1878719,"Sulawesi, Indonesia",BMKG
724,bmg2019hokb,2019-04-18T11:44:04.073579Z,-2.34364295,122.5721436,2.658155589,MLv,19,5,254.9005518,"Sulawesi, Indonesia",BMKG
725,bmg2019hojq,2019-04-18T11:31:54.005666Z,-2.245814085,122.5447922,3.599161733,MLv,30,12,227.5562563,"Sulawesi, Indonesia",BMKG
726,bmg2019hojd,2019-04-18T11:16:34.819871Z,-1.938794851,122.5547256,3.12036647,MLv,10,6,236.9236574,"Sulawesi, Indonesia",BMKG
727,bmg2019hoix,2019-04-18T11:09:46.29412Z,-2.236289024,121.4849091,3.070435201,MLv,10,13,127.7354736,"Sulawesi, Indonesia",BMKG
728,bmg2019hofj,2019-04-18T09:22:24.165049Z,-1.813585639,122.7388687,2.671027467,MLv,10,5,246.5342784,"Sulawesi, Indonesia",BMKG
729,bmg2019hodw,2019-04-18T08:36:37.188187Z,-2.021642923,122.6139679,3.57702312,MLv,10,15,90.18587494,"Sulawesi, Indonesia",BMKG
730,bmg2019hods,2019-04-18T08:31:25.353845Z,-2.140697241,122.6525726,2.614175545,MLv,10,5,251.3880105,"Sulawesi, Indonesia",BMKG
731,bmg2019hodk,2019-04-18T08:22:16.744242Z,-1.850637674,122.6203766,2.561010954,MLv,10,5,238.0761194,"Sulawesi, Indonesia",BMKG
732,bmg2019hnzo,2019-04-18T06:25:18.62898Z,-1.928213596,122.6977768,2.681194723,MLv,10,5,246.9286909,"Sulawesi, Indonesia",BMKG
733,bmg2019hnxw,2019-04-18T05:34:29.589964Z,-1.90932405,122.6748123,2.787363941,MLv,16,6,223.0850906,"Sulawesi, Indonesia",BMKG
734,bmg2019hnxj,2019-04-18T05:19:18.13501Z,-2.019580364,122.5431824,3.312916356,MLv,15,9,150.3906898,"Sulawesi, Indonesia",BMKG
735,bmg2019hntv,2019-04-18T03:32:17.200756Z,-1.804925323,122.5476532,2.762672137,MLv,10,6,215.7675934,"Sulawesi, Indonesia",BMKG
736,bmg2019hntn,2019-04-18T03:22:32.385026Z,-1.888013244,122.4196091,2.471669701,MLv,35,5,224.7119694,"Sulawesi, Indonesia",BMKG
737,bmg2019hnrq,2019-04-18T02:25:15.929806Z,-1.896996379,122.5887375,2.829589916,MLv,10,5,237.5775557,"Sulawesi, Indonesia",BMKG
738,bmg2019hnpd,2019-04-18T01:09:32.225155Z,-1.960395336,122.5344315,2.684514831,MLv,10,5,236.476594,"Sulawesi, Indonesia",BMKG
739,bmg2019hnmy,2019-04-18T00:03:54.999552Z,-0.2752594948,124.6700668,3.692709065,MLv,28,17,100.5112247,Southern Molucca Sea,BMKG
740,bmg2019hngy,2019-04-17T21:01:04.233757Z,-1.944664955,122.5636139,4.09989755,MLv,18,29,56.26644897,"Sulawesi, Indonesia",BMKG
741,bmg2019hnfw,2019-04-17T20:29:22.994424Z,-1.940341353,122.6115189,3.806220493,MLv,10,23,70.65581512,"Sulawesi, Indonesia",BMKG
742,bmg2019hnda,2019-04-17T19:02:34.400492Z,-1.902290821,122.6628494,3.715441061,MLv,34,22,70.43676758,"Sulawesi, Indonesia",BMKG
743,bmg2019hnam,2019-04-17T17:45:33.249218Z,-0.570021987,119.6270981,3.143895834,MLv,10,11,117.8393841,"Minahassa Peninsula, Sulawesi",BMKG
744,bmg2019hnaa,2019-04-17T17:32:15.223083Z,-0.5735098124,119.721344,3.160646989,MLv,10,11,111.728651,"Minahassa Peninsula, Sulawesi",BMKG
745,bmg2019hmzd,2019-04-17T17:05:03.265886Z,-1.94367969,122.6269073,2.70994367,MLv,10,7,159.6394424,"Sulawesi, Indonesia",BMKG
746,bmg2019hmyw,2019-04-17T16:56:56.887864Z,-2.030965805,122.666275,2.835699109,MLv,10,6,164.0371628,"Sulawesi, Indonesia",BMKG
747,bmg2019hmxw,2019-04-17T16:26:16.218936Z,-1.828593731,120.5914307,3.140234647,MLv,10,16,87.41770172,"Sulawesi, Indonesia",BMKG
748,bmg2019hmvr,2019-04-17T15:19:26.627368Z,-1.936063051,122.5713806,3.486936746,MLv,13,9,123.9850159,"Sulawesi, Indonesia",BMKG
749,bmg2019hmvf,2019-04-17T15:06:05.750013Z,-2.846595526,119.3872757,2.366480068,MLv,10,9,157.1592569,"Sulawesi, Indonesia",BMKG
750,bmg2019hmoi,2019-04-17T11:37:48.382172Z,-1.956189036,122.7534485,2.710192401,MLv,10,7,92.15185547,"Sulawesi, Indonesia",BMKG
751,bmg2019hmmu,2019-04-17T10:50:32.376974Z,-2.328314781,122.8047104,3.59002976,MLv,10,9,101.4335175,"Sulawesi, Indonesia",BMKG
752,bmg2019hmfr,2019-04-17T07:15:20.617471Z,-2.053597689,122.6275787,2.570859466,MLv,23,8,90.25775146,"Sulawesi, Indonesia",BMKG
753,bmg2019hmfq,2019-04-17T07:13:14.84735Z,-1.926518083,122.5736465,2.493891807,MLv,10,6,237.7423277,"Sulawesi, Indonesia",BMKG
754,bmg2019hmcn,2019-04-17T05:39:10.075921Z,-1.864590764,122.6213074,4.458351179,MLv,10,25,55.73910522,"Sulawesi, Indonesia",BMKG
755,bmg2019hmbc,2019-04-17T04:55:45.018164Z,-1.828893661,122.5043106,2.815297476,MLv,10,7,158.0158272,"Sulawesi, Indonesia",BMKG
756,bmg2019hlyu,2019-04-17T03:47:09.012521Z,0.08139548451,122.9280701,3.458140539,MLv,128,12,107.6874886,"Minahassa Peninsula, Sulawesi",BMKG
757,bmg2019hlxn,2019-04-17T03:08:33.204626Z,-1.866592646,122.620903,3.266726035,MLv,12,14,86.8952713,"Sulawesi, Indonesia",BMKG
758,bmg2019hlxb,2019-04-17T02:54:20.713868Z,-1.798653841,122.4587479,3.232825667,MLv,10,16,81.62696075,"Sulawesi, Indonesia",BMKG
759,bmg2019hlwh,2019-04-17T02:30:17.246585Z,-2.021279573,122.515007,2.837892046,MLv,10,8,144.2645035,"Sulawesi, Indonesia",BMKG
760,bmg2019hlvz,2019-04-17T02:21:34.869926Z,-1.925771117,122.6043091,2.665435925,MLv,10,8,142.2178268,"Sulawesi, Indonesia",BMKG
761,bmg2019hlvf,2019-04-17T01:57:59.974504Z,-1.895606041,122.4981079,2.866476199,MLv,10,8,158.7442989,"Sulawesi, Indonesia",BMKG
